Transaction ID,Date,Type,Amount,Account,Description,Vendor
18ce476e-0c13-430f-aeca-c5d00eb5265c,2023-12-08,Payment,1540.59,ACCT-7837,Payment - Office Supplies,ABC Office Supplies
a4450dda-b2d8-4b3f-83c0-a892ded9e4d8,2023-12-09,Deposit,2413.09,ACCT-8102,Deposit - Office Supplies,123 Cleaning Services
ce9c9e39-2aed-4928-bd4b-49206dd996b7,2023-12-10,Payment,1528.2333,ACCT-9019,Payment - Office Supplies,XYZ Tech Solutions
0ad2aa58-5746-40f0-bc75-9e555a560eb5,2023-12-11,Withdrawal,9865.99,ACCT-4563,Summer Equipment Purchase,123 Cleaning Services
8c19be43-af36-4828-9a60-77b568b73056,2023-12-11,Transfer,3432.61,ACCT-2747,Transfer - Office Supplies,XYZ Tech Solutions
96ecd5d2-26b8-4ee5-b219-8da9d3307f71,2023-12-11,Payment,3320.48,ACCT-8892,Payment - Miscellaneous,XYZ Tech Solutions
55e06f5c-9a44-4ce6-b959-5176fd12468d,2023-12-12,Transfer,62067.9,ACCT-1658,Transfer - Services,123 Cleaning Services
e14d276c-04a3-4186-97ed-0254bf947cb3,2023-12-12,Withdrawal,2029.03,ACCT-3259,Withdrawal - Services,ABC Office Supplies
8001aafc-8707-47ac-af12-e9e644ebfde1,2023-12-13,Transfer,3030.57,ACCT-1858,Transfer - Office Supplies,123 Cleaning Services
5e8a5493-66ee-40fc-b4ed-9a541ac77f49,2023-12-14,Withdrawal,7567.03,ACCT-4892,Withdrawal - Equipment,ABC Office Supplies
2a0e3437-075d-4c8f-80ca-7a0a8ff61f30,2023-12-14,Payment,1832.39,ACCT-7680,Payment - Miscellaneous,123 Cleaning Services
071ce4e7-ea99-4eb4-af4e-af68bfd05a87,2023-12-15,Payment,523.49,ACCT-2401,Monthly Utility Bill,City Power & Utilities
0eff1073-d220-4291-b816-afee5d05f94b,2023-12-16,Payment,3946.17,ACCT-6752,Payment - Miscellaneous,XYZ Tech Solutions
ea407212-2a33-4355-9f54-9ff95ebf1afe,2023-12-16,Deposit,1797.57,ACCT-6522,Deposit - Services,123 Cleaning Services
5aa430eb-79ac-4f0a-bfd5-1d434433adeb,2023-12-16,Transfer,4121.06,ACCT-2278,Transfer - Services,ABC Office Supplies
20d4186f-1aeb-4e0a-872c-80b4e2629d5b,2023-12-16,Withdrawal,3705.12,ACCT-2305,Withdrawal - Services,XYZ Tech Solutions
24b313b8-34b6-470b-9ce2-716f1dd229a2,2023-12-16,Transfer,7655.25,ACCT-7416,Transfer - Services,123 Cleaning Services
782c044c-f745-4135-91a5-e9626ba081ca,2023-12-16,Transfer,4257.08,ACCT-7661,Transfer - Office Supplies,ABC Office Supplies
1a1d00ab-4c54-4fa9-913e-8c74a28af9cf,2023-12-18,Payment,3548.29,ACCT-1176,Payment - Office Supplies,123 Cleaning Services
1af35f8c-a63b-4773-9465-4bfd5ded0c48,2023-12-19,Deposit,9769.99,ACCT-7158,Deposit - Office Supplies,123 Cleaning Services
44def85d-571d-4866-9a12-df171ffa3c08,2023-12-19,Deposit,1385.69,ACCT-2188,Deposit - Office Supplies,ABC Office Supplies
198a9720-d130-46a1-9c12-3e1a71dbe191,2023-12-20,Purchase,1106.3858849999997,ACCT-5214,Purchase - Miscellaneous,ABC Office Supplies
0c938dee-22ec-44a9-8095-5bff8424f7ca,2023-12-20,Deposit,6160.58,ACCT-3745,Deposit - Services,123 Cleaning Services
ce9fc42e-54bb-4f66-b253-c350d3ce2d74,2023-12-20,Purchase,6332.772599999999,ACCT-6693,Purchase - Services,XYZ Tech Solutions
be6efa04-bde4-4457-b6bb-ae93d6ebb47c,2023-12-20,Purchase,5583.72,ACCT-3940,Purchase - Equipment,XYZ Tech Solutions
a51e3e3b-f31d-459a-aa43-252705b426a5,2023-12-21,Withdrawal,2079.96,ACCT-2290,Withdrawal - Services,XYZ Tech Solutions
f69a556e-49fa-41f5-9899-30839d38efb1,2023-12-22,Deposit,3105.61,ACCT-6077,Deposit - Office Supplies,123 Cleaning Services
2dcddfbf-8ee8-4aeb-a50b-bf6ed5d89396,2023-12-22,Payment,5223.83,ACCT-6546,Payment - Services,ABC Office Supplies
275773f8-87a3-4ef2-a7a9-75dc008f211c,2023-12-23,Deposit,4836.15,ACCT-7494,Deposit - Equipment,123 Cleaning Services
0b567294-8e12-4dfc-b1f7-d810f1956faa,2023-12-23,Transfer,1037.38,ACCT-2268,Transfer - Miscellaneous,ABC Office Supplies
353caeb6-8899-4411-9cdd-de0d0ba919e1,2023-12-23,Withdrawal,2391.34,ACCT-4811,Withdrawal - Miscellaneous,ABC Office Supplies
2c612ac4-aa42-4407-ac48-a3da529cc7c4,2023-12-23,Purchase,9394.93,ACCT-3472,Purchase - Miscellaneous,ABC Office Supplies
11372f6d-14d4-40c7-a8e4-7eeaa9e1b583,2023-12-24,Deposit,1442.85,ACCT-1663,Office Decor,Designer Clothing Co.
b5f4e8a1-32c2-481c-8716-12dbef4596e1,2023-12-24,Transfer,2244.34,ACCT-5027,Transfer - Services,123 Cleaning Services
08bc22ab-cbaf-46b7-b60b-b4be15eaa330,2023-12-24,Purchase,3882.73,ACCT-7213,Purchase - Services,XYZ Tech Solutions
3347de88-e593-443c-926f-1c3e59d3266e,2023-12-24,Transfer,1319.89,ACCT-7011,Transfer - Services,123 Cleaning Services
869e182c-1e9e-4742-9dbf-32582b613378,2023-12-25,Payment,1437.79,ACCT-5225,Payment - Office Supplies,123 Cleaning Services
2bdfc404-df30-4ca1-bb45-97eb809e512a,2023-12-25,Transfer,5321.54,ACCT-3215,Transfer - Office Supplies,XYZ Tech Solutions
9ff70c65-6801-4083-bbc5-faa86b82f1e6,2023-12-25,Transfer,2715.21,ACCT-9498,Transfer - Equipment,XYZ Tech Solutions
2b4fd148-86e3-4dd3-896a-405ad7c45975,2023-12-26,Transfer,4336.16,ACCT-8810,Transfer - Services,XYZ Tech Solutions
4c07b3d7-69aa-48f4-8c35-6481651f7184,2023-12-26,Withdrawal,8891.39,ACCT-1894,Withdrawal - Miscellaneous,ABC Office Supplies
e2a68867-4db4-4504-af27-dd6b4fe1cae6,2023-12-26,Purchase,2759.96,ACCT-9876,Purchase - Equipment,ABC Office Supplies
44c2d87e-c436-45de-bf77-eaedc6829921,2023-12-27,Deposit,1041.72,ACCT-8647,Deposit - Office Supplies,XYZ Tech Solutions
68bc4c0c-a2d6-4a7f-bbc6-439b2a1e9558,2023-12-27,Transfer,1247.81,WRONG-767,Transfer - Miscellaneous,XYZ Tech Solutions
0d816c15-9efb-444c-9add-15b427a3db06,2023-12-27,Deposit,3037.01,ACCT-1978,Deposit - Miscellaneous,123 Cleaning Services
2a4fb997-421e-4f4d-8245-9b8415e49cca,2023-12-27 00:01,Deposit,1041.72,ACCT-8647,Deposit - Office Supplies,XYZ Tech Solutions
07ded2b1-8253-451c-8841-730af76e1e96,2023-12-28,Withdrawal,6316.66,ACCT-5666,Withdrawal - Miscellaneous,XYZ Tech Solutions
d47b380e-e518-481f-8796-4d206d047066,2023-12-28,Withdrawal,2772.18,ACCT-4262,Withdrawal - Equipment,ABC Office Supplies
eb1a14d0-7dbb-4746-8857-6625b07be2f3,2023-12-28,Purchase,3620.06,ACCT-9714,Purchase - Equipment,ABC Office Supplies
40c57e5b-32e0-43f5-918b-b16fbdcc83b7,2023-12-28,Payment,8071.35,ACCT-6964,Payment - Office Supplies,123 Cleaning Services
3ac0dca4-6333-4074-a5a9-9faa7489a7ef,2023-12-29,Withdrawal,1717.32,ACCT-3417,Withdrawal - Miscellaneous,ABC Office Supplies
f969d6d2-2757-49bd-97e2-0fc8c10eefae,2023-12-29,Transfer,6233.92,ACCT-3998,Transfer - Office Supplies,XYZ Tech Solutions
aef52199-b4af-4a40-bbf8-4e15ff01c55e,2023-12-29,Withdrawal,1818.25,ACCT-2906,Withdrawal - Equipment,123 Cleaning Services
d3b5ea7f-12f9-4803-aff0-7996cdfeb7d6,2023-12-30,Purchase,2480.9796,ACCT-7432,Purchase - Miscellaneous,XYZ Tech Solutions
355f2443-7110-4106-ac3c-9ff8151e70d6,2023-12-30,Transfer,7120.4,ACCT-2351,Transfer - Miscellaneous,123 Cleaning Services
895d4690-bdcf-4d41-a228-c63c5e5a5caa,2023-12-30,Deposit,7653.74,ACCT-6971,Deposit - Services,123 Cleaning Services
0700907a-6e93-4a02-92dd-21cb48586fb6,2023-12-31,Payment,4611.0833999999995,ACCT-3052,Payment - Office Supplies,123 Cleaning Services
ed09368d-4e74-4bc3-b4d6-5ed8bbb3b867,2023-12-31,Payment,2562.09,ACCT-5733,Payment - Office Supplies,ABC Office Supplies
7ded20de-c09b-4ceb-bdaf-b4650646b0db,2024-01-01,Payment,505.00919999999996,ACCT-3210,Monthly Utility Bill,City Power & Utilities
2fc2e599-ca9d-43d7-b08d-ba3c49ebb7e3,2024-01-02,Transfer,1574.75,ACCT-3575,Transfer - Equipment,ABC Office Supplies
005dfce5-9089-487a-a4b4-10095682fb7a,2024-01-03,Transfer,9728.72,ACCT-3589,Transfer - Office Supplies,123 Cleaning Services
7b50f194-f325-469d-aec6-e020f5ae1df9,2024-01-04,Transfer,6282.275000000001,ACCT-8483,Transfer - Office Supplies,123 Cleaning Services
5b35a5cc-28da-482e-9cb1-5ab4dc5c584f,2024-01-07,Payment,3331.78,ACCT-3751,Payment - Office Supplies,XYZ Tech Solutions
92499d32-c6f9-4c0b-a636-abcb8b050c69,2024-01-16,Purchase,3648.59,ACCT-8158,Purchase - Miscellaneous,XYZ Tech Solutions
1c3de89e-6ab4-4206-a389-e296044075fa,2024-01-22,Deposit,1763.5,ACCT-7392,Deposit - Equipment,ABC Office Supplies
9b6db7be-bdf7-4cc8-a592-44045c3fe018,2024-01-25,Transfer,3364.58,ACCT-2197,Transfer - Equipment,ABC Office Supplies
